sentence_id;sentence;dataset
668;A simple methodology for evaluating the importance of each physical parameter is proposed for the PCE model and extended to the POD-PCE coupling.;arxiv
669;This is necessary for understanding how those tasks, operations, and activities can be improvised and made better suited for the users so that they reduce the mental workload on the individual and the operators can use them with ease and less difficulty.;arxiv
670;However, a particular task can be gauged by a user as simple while for others it may be difficult.;arxiv
671;Understanding the complexity of a particular task can only be done on user level and we propose to do this by understanding the mental workload (MWL) generated on an operator while performing a task which requires processing a lot of information to get the task done.;arxiv
672;In this work, we have proposed an experimental setup which replicates modern day workload on doing regular day job tasks.;arxiv
673;We propose an approach to automatically evaluate the task complexity perceived by an individual by using electroencephalogram (EEG) data of a user during operation.;arxiv
674;Few crucial steps that are addressed in this work include extraction and optimization of different features and selection of relevant features for dimensionality reduction and using supervised machine learning techniques.;arxiv
675;In addition to this, performance results of the classifiers are compared using all features and also using only the selected features.;arxiv
676;From the results, it can be inferred that machine learning algorithms perform better as compared to traditional approaches for mental workload estimation.;arxiv
677;Low-bit width neural networks have been extensively explored for deployment on edge devices to reduce computational resources.;arxiv
678;Existing approaches have focused on gradient-based optimization in a two-stage train-and-compress setting or as a combined optimization where gradients are quantized during training.;arxiv
679;Such schemes require high-performance hardware during the training phase and usually store an equivalent number of full-precision weights apart from the quantized weights.;arxiv
680;In this paper, we explore methods of direct combinatorial optimization in the problem of risk minimization with binary weights, which can be made equivalent to a non-monotone submodular maximization under certain conditions.;arxiv
