sentence_id;sentence;dataset
3990;Although we identified no organizations that had made significant progress in applying such measures, we found that more precisely measuring the positive and negative effects of security on business operations is an area of developing interest among many information security experts.;mnli
3991;Many information security experts are more and more interested in measuring positive and negative effects of security on business operations.;mnli
3992;it manages to take care of all my home needs in terms of word processing and spreadsheets and uh databases database searches;mnli
3993;It's not enough in terms of looking after my spreadsheets or my word processing needs at home.;mnli
3994;That is avoiding the responsibility you have to your constiutents.;mnli
3995;How did it hope to compete with the great coastal settlements in other parts of the New World?;mnli
3996;There were no coastal settlements in the New World.;mnli
3997;and my wife is from Plains if you know where Plains is;mnli
3998;uh for fully automatic weapons and uh all right now for instance in California where they passed the uh;mnli
3999;i spent uh i spent a year up in Colorado Springs at TI up in Colorado Springs;mnli
4000;Owners, the government included, traditionally have maintained some level of internal facility planning and design oversight capability to ensure that new facilities acceptably balance the factors of cost, schedule, quality, and performance.;mnli
4001;Owners plan to keep the facility under budget.;mnli
4002;Their eyes were blinded by the bright sun.;mnli
4003;I don't care about drug testing, because I don't use them.;mnli
4004;yeah all we can do is keep plugging;mnli
4005;I haven't done any work since I retired.;mnli
4006;Richardson needed to make Picasso into a serious artist and an honorable man.;mnli
4007;I want you to do an experiment that is exciting for them.;mnli
4008;When the Arabs took the country from the east they brought a new religion, art, and society that swept away much of what had come before.;mnli
4009;The arabs only brought materialistic things when they took over the east.;mnli
4010;The most distinguished place for modern Irish crafts and jewelry is DesignYard on Essex Street in Temple Bar everything here is of high quality.;mnli
4011;The jewelry in DesignYard is often of poor quality.;mnli
4012;It thus provides an all-too-rare glimpse of provincial life in prewar Japan.;mnli
4013;It's a very rote look at how city life changed in Japan after the war.;mnli
4014;Conducting a flawless office fire drill is an enormous challenge.;mnli
4015;Although Israel is only now 50 years old, the roots of its three prime religious faiths (Juda?­ism, Islam, and Christianity) stretch back over many millennia, and some of its ancient settlements are amongst the oldest on earth.;mnli
4016;One factor is the integrity and ethical values maintained and demonstrated by management and staff.;mnli
4017;Demonstrating these values is valuable to the image and reputation of the business.;mnli
4018;We had the tents secure by late that night.;mnli
4019;Referring some matter to a permanent independent prosecutor's office would be far less fraught than appointing a new independent prosecutor and would carry less of a stigma.;mnli
4020;An independent prosecutor would be a terrible idea.;mnli
4021;Then he reminded me of something I had said to him at 186 Manchester respecting that bogus telegram which lured Miss Cowley away.;mnli
4022;Miss Cowley hadn't been lured away by a false telegram.;mnli
4023;Provence doesn't have houses with red roofs or cypress trees.;mnli
4024;And as my correspondent reminds us, the people who ran LTCM understood all about this sort of thing--indeed, those Nobel laureates got their prizes for, guess what, developing the modern theory of option pricing.;mnli
4025;The people running LTCM were poorly educated and generally unqualified.;mnli
4026;Many estimable people are devoting themselves to ridding our popular culture of obscenity, sex, and violence.;mnli
4027;Our popular culture is totally devoid of obscenity, sex, and violence.;mnli
4028;and then i have a a Mac that i use for graphics and;mnli
4029;She began withholding rent pending repairs her landlord refused to make, but then her Medi-Cal benefits were cut off when she could not provide rent receipts.;mnli
4030;She was paying rent but her landlord refused to fix things.;mnli
4031;uh yes they are getting older now so they are not quite as much of a responsibility but they are still there you know they still take time and;mnli
4032;They're as much of a responsibility now than when they were younger.;mnli
4033;"And in a minute or two, Poirot continued: ""Let us look at the matter like this.";mnli
4034;oh he wanted to take the current secondary highway system and;mnli
4035;The current secondary highway system was the subject for him.;mnli
4036;HUD promulgated these amendments to Regulation X and accompanying Statements of Policy under the authority in section 19 of RESPA, 12 U.S.C.;mnli
4037;This may be RAPS4, which is designed for the ED, but it needs further direct testing.;mnli
4038;Though now designed for the ED, the RAPS4 originally had a different purpose.;mnli
4039;The project's purpose is to obtain and publicize information on model practices, programs, and systems.;mnli
4040;The aim of the project was to destroy any information on model practices, programs and systems.;mnli
4041;Perhaps the most shameful thing about the PDFA propaganda campaign is that its leaders know better, having used drugs themselves.;mnli
4042;Perhaps some of their methods would not work on the Range.;mnli
4043;Their techniques would work wonderfully on the Range.;mnli
4044;The plan has been touted in the New York Times Magazine.;mnli
4045;The magazine never ran the story about the plan.;mnli
